ID,content
7458,1 dulu klo blm di perbaiki sistem tim musuh nya Mabar 5 org yg sini sedangkan solo emg dari dulu gitu aja sma aja
7459,moonton kapan gw win streak pusing pala gw tonnn
7460,game diseting sistem
7461,drak sistem judi online
7462,game rusak jangan di download banyak bug lawan tidak seimbang jangan di download saya kasih bintang 5 biar keliatan
7463,game nya leg ditengah pertandingan
7464,"APLAH SEKARANG BUAT LOGIN AKUN 1 KE AKUN SATUNYA RIBET,SUEUH MASUKIN KODE GILIRAN MAU DI MASUKIN GAGAL TERUS...."
7465,"makin kesini makin busuk ni game makin gak adil ngasih tim nya ga imbang trus,,, trus kalo ws sekali di kasih lose nya ga ngotak gw saranin Jan mau main game busuk ini lagi"
7466,"heh moonton kenp sih setiap gw main selalu lag padahal sinyal bagus hp gw juga rog tapi kenapa selalu lag,game gajelas udah ketinggalan zaman sama game moba lain"
7467,mantap
7468,"main lama"" dapetnya musuhnya jago semua sedangkan tim gw bot semua"
7469,LOGIN WA KE BROWSER . TAPI LOADING TERUSS GAK BISA DI GUNAKAN !!!! AKUN HILANGGGGGG
7470,game nya seru. Tapi tolong buat Battlefield nya lebih di seimbangkan lagi
7471,"kok Ahir"" ini ml makin rusak ya padahal jaringan dah bagus dan setiap main awalnya enak ga ada kendala tapi setiap banyak musuh selalu ngelag gerakannya delay, misalnya waktu saya geser analog jalan nya selalu ga bareng sama analog padahal jaringan sudah sangat bagus, padahal sebelumnya ga gitu jadi saya minta untuk segera di perbaiki secepat mungkin karna sangat mengganggu pengalaman bermain saya"
7472,"kasih tim kok gak pake otak dapet tim kayak baru main,walaupun mantan glory atau imortal mainnya kek baru main aja,mending main free fire banyak bocil tapi bisa main"
7473,ga jelas dapet tim gaguna semua sistem gaguna jgn di instal main 5 game isi nya penghuni asli semua
7474,game yang sangga bagus
7475,"2 januari 2026 gua hapus game ini dari hp gua,terimakasih sudah menemani selama 8 tahun sejak 2018,saya menghapus game ini di karenakan selalu dapet tim yang beban,saya selalu mvp tetapi tetap kehilangan bintang di karenakan kalah,tiap hari main tiap hari juga dapet tim yang beban,saya juga merasa game ini terlalu curang dalam melakukan pertempuran,kadang dapet musuh yang sama sama level 1 tetapi damage dia sakit,sehingga membuat tim kewalahan dan akhirnya kalah"
7476,Sistem busuk
7477,baik
7478,"game nya bagus,dari segi skin,grafik,event bagus semua.cuma yang perlu ditingkatkan itu jaringan nya yang suka patah patah."
7479,"menurut saya ini game sangat bagus, soalnya kita di latih kuat sendiri (kalo main solo) monton memberi tim musuh yg op parah sementara tim saya sangat unik yah, saya merasa monton itu KAYA BB (baik Budi) dan sangat adil. terimakasih"
7480,sangat bagus geme nya gampang ngak susah
7481,makain update makin ngeleg kadang stak pas. war
7482,"game lol, gue player solo kasih lah team yang bner yakali gue mvp dalam kalah Mulu stres lama lama main nih game"
7483,susah lawanya gak sesuai yang di rumor kan
7484,"gak pernah d kasih tim yang bagus , kalah terus main , game macem apa ini 🤦"
7485,game gajelas
7486,game yang adil? cuih
7487,GAME INI SANGAT BURUK DAN TOLOL JANGAN MAIN INI DOWNLOAD DATA NYH GEDE TAPI GAME NYH TOLOL
7488,main game buat ilangi stres. ini game makin buat stres ajg
7489,maaf monton ini kan banyak hp nya yang kentang coba dah turunin mb nya jadi yang hp nya kentang bisa mainin tanpa ngeleg patah patah ngeprem tolong ya monton
7490,woi ini tiap gw mau menang nge lag terus sama gw mau ke mythic malah beri tim epic Ama yg baru ke legend ini gimana dah sistem monton ini bisa benerin gak sih kalo gak jawab ku beri bintang 1🌟
7491,kasih saya menang terus
7492,GAME YG SANGAT BAGUS UNTUK MEMBUAT HIDUP INI MENJADI TAMBAH GA KARUAN PLUS BAGUS BUAT BIKIN DARAH TINGGI TERUTAMA KALO ANDA SOLO RANK😊
7493,isinya anomali semua nih game
7494,"cs sama depoloper ga dengerin player, akun gw hilang bukti gw lengkap tapi gagal terus aneh, sayang banget duit gw buat topup di ml + gw main ini cuman karena ada benedetta aja tetep aja gw bete akun gw hilang harus bikin lagi, 02 Januari 2026 ga bakal gw main ml lagi"
7495,good
7496,"montoon gua main seharian susah solo kna troll,eh ditambah bnyk bot,bisa bisa room ljn keatas bnyk bot,kalo kaya gini performa pemain down,pada ga mood, tolong perbaiki lagi,biar pemain makin seneng dapet orang bukan dapet bot,hari hari bot , ditambah sinyal aman tapi leg sendiri anehh makin kesini , tolong usahakan game ml perbaiki lagi,demi kenyamanan pemain mobile Lejen, terima kasih"
7497,PERBAIKI JARINGAN NYA ANEH KALI
7498,Daksispem
7499,"SEKARANG PROBLEMNYA DARI SEGI MATCH MAKING DAN TIM! PLIS TOLONG SEGERA DIBENAHI! SAYA BERMAIN BERSAMA TEMAN, KAMI SEMUA EX IMMORTAL, TAPI DITEMUKAN DENGAN TIM YANG EX HONOR KE BAWAH! MAKSUDNYA APA?!!!"
7500,mantep
7501,ML rusak. loading screen stuk 30% setelah itu menghubungkan ulang. padahal sinyal bagus
7502,"game drak system habisin duit. gak jelas 20x solo dapet team drak system.. menang susah solo, server aneh game ini. gk cocok buat yg seneng solo yg suka solo minggir aja dri game ini.. system gk jelas bnyak AI system aneh game gk jelass, semakin lama makin drak systrm.. gk jelas bagi pencinta solo udah ganti game aja bikin game gk jelas"
7503,ok
7504,"bodoh,,, jaringan gak stabill"
7505,Pliss balikin ML yang dulu🙏
7506,"shard untuk skin legend tiba2 hilang karrna perubahan sistem,gelooooo"
7507,"Season ini des 2025 matchmakingnya busuk, jumpa sama anomali mulu. Perbaiki sistem matchingnya ya bos"
7508,game seru.. tp sayang moonton agak gak adil... slalu dpt musuh pro player..😴😴
7509,"mohon untuk developer TERCINTA, optimalkan lagi Matchmacking saat bermain rank, dikarenakan jika saya duo/trio bersama teman saya, selalu di kasih teman yang rank nya mentok di mawi/honor, sedangkan saya dan teman saya glory dan imortal, tapi musuhnya mentok imortal semua, bahkan ada yang sampai 300+, jadi mohon untuk seimbang kedua tim. Itu saja yang bisa saya sampaikan, terimakasih jika membaca ini sampai selesai."
7510,SEIMBANG???? MANA ADA SEIMBANG???? PERMAINAN YANG GAK ADIL SEKALI BERKALI KALI MAIN SELALU SAJA DISATUKAN SAMA ORANG ORANG YANG GAK NGERTI MAIN
7511,sangat bagus
7512,"tolol kasih tim yang bener lah, banned akun yang darksistem, di kasih tim bener nya malah harus lostrek 10x dulu, cape gw mvp dari tim kalah lol"
7513,"aplikasi busuk, performa makin jelek dan penggunaan jaringan nya. mending Makai aov."
7514,jangan kasih ls gw Mulu plis
7515,game yang nemenin masa stres ku.. best sih.
7516,game tololl pejuh ngasuuu
7517,game in bikin orng emosi tiap hari main nggak bisa menang kala terus padahal aku propayer ada apa sih montoon in masa akun pas main tim aku di kasih bot semua
7518,abis revamp poin magic whell gw nabung lama jadi 0 babi emang
7519,matchmakingnya parah
7520,mending lu pensi aja lah jual aja game lu montoon game udh terlalu rusak gw sampe kalah 11 kali secara berturut turut begadang semalaman rank naik turun epic ke legend mending jual aja lah game muktl
7521,woy ini kenapa ga bisa log in
7522,"benerin dulu lah sistem matchmakingnya, masa gw main musuhnya full immo di tim sendiri honor sih"
7523,gw pensi ahh cape maen kalah mulu menang nya dikit mau pindah hok aja byee ml tolong ban aja akun gw klo bisa yg namanya el batu chan gw udah muak banget ama lu moonton
7524,keren
7525,good
7526,tim nya kadang nggak jelas gua player ROM tolong dihargai
7527,"role gua mid sama gold, dapet timnya lama banget sampe 7menit giliran gua pindah role ke exp dapet gold sama midnya ga bener, ini game makin kesini makin cuman ngincer duit doang lawak!"
7528,ton buat skin khalled lahhh
7529,"anj** bayangin 4 hari bintang 15 jadi bintang 10, game gaada otak"
7530,apa ini gw main ketemu tim drak sistem mulu cape gw gendong nya
7531,"kebanyak lag tapi sinyal nya ijo, klo gak sanggup bnerin server gausah buat game"
7532,Game dengan matcmaking tersampah
7533,"semenjak di update malah stack di loading, tidak masuk ke dalam gane"
7534,"matchmaking seimbangin tolol, masa iya di se tim in arlot roam war axe, sun xp, saber jung fomo semi tank"
7535,"GAME GK JELAS PADAHAL JARINGAN BAGUS EHH TIBA"" LAG PARAH BRU G BISA GERAK SAMA SKLI, WKTU LOGIN JUGA LAMA BNGT GK MASUK""👎🏻👎🏻👎🏻"
7536,game apalah ini
7537,game gj
7538,matchmaking ga seimbang sering lag padahal jaringan bgs
7539,game ini seru untuk di mainkan untuk beramai ramai
7540,seru
7541,"Match matcking ampas,sengaja dikasih tim bot dan dibikin kalah ."
7542,game rusak
7543,"makin parah lag di game ini, jaringan sangat bagus tapi bisa ngelag dan crash."
7544,"aku kasih 5bintang karena aku suka game ini...tapi plis jaringan nya jangan di buat lag pata pata..... bikin emosi aja...KLO dalam seminggu ini masih lag dan pata""..aku hapus aja game ini...bodo amat"
7545,GAME BANYAK BUG
7546,sudah jenuh di kasih tim buruk terus. tim kita lemah tim musuh kuat
7547,game nya buat kita setres dikasih tim kayak monyed mulu dah pokoknya buat setres dah
7548,geme bagusss
7549,"game rusak, tiba tiba lag sekelurga"
7550,keren dan kayak pengen main sama mobile legends
7551,banyak amat cheater tolong di pastikan bannya
7552,TOLONG BUG NYA DI PERBAIKI YA MONTON SAYA KASIH B1
7553,jelek banget mending main hok
7554,Game anda sering maintenance saat bermain namun untuk hal lain aman aman saja
7555,"enak,seru,mantap"
7556,yg adil ngapa tim nya masak tim ku nob semua yg jago aku doang sedangkan musuh jago semua yg adil llah nonton
7557,game rusak
7558,game gak jelas tiba tiba jaringan jelek tolol
7559,penempatannya g sesuai
7560,game yang sangat menarik abis menang 1x kalah 12x waw ini benar benar game yg sensasional
7561,wow ini game sangat lah adil terimakasih ya udh bikin game se adil ini sampai berat sebelah masa harus party terus susah setiap orng memiliki kesibukan masing masing ga bisa di paksa buat party mohon di seimbang kan lagi tim nya masa tim saya jelek terus giliran tim musuh jago semua cape saya nge gendong terus mohon banget ya tim nya di seimbang kan lagi udh pusing nih kalah terus game nya mah bagus event banyak yg gratis cuman tim nya ga seimbanggggg🙏
7562,bagus
7563,"GEME RUSAKK TOLOL, DI KASIH TIM YG GK BISA MAIN TERUS LOLLL ,!!!!"
7564,"oi muntun,cobe buat game tu pake akal kau ni pemilihan timnya macam ape yak musuh onik tim macam warior"
7565,tolong perbaiki masa solo bisa Nemu partian GK logis moontonn terus buat yang sering ngetrol kasi laporan penguran kredit
7566,mati suri
7567,game haram dark sistem gw lose streak terus nonton babi unistal aja ni game mending main hok daripada main ini game jelek dark sistem
7568,game haram ni match making rusak ketemu bot di tim sorang tim musuh mantan imo 10.000 tim sorang mentok lejen
7569,wow moonton kasih tim yg bener dari dulu akun ini kasih tim rendah kalahan melulu .keluarkan dari player pemain tim rendahan keluarrrrrrrrrrrrrrrkan woooooy jengkel sama monton
7570,makin parah sekarang mah
7571,sistem tim nya mohon diperbaiki kadang dpt tim bagus kadang dpt tim jelek lalu mohon dibetulkan matchmaking nya kadang ketemu tim musuh jago tapi tim gak bener itu saja sisa nya sudah bagus paling ada beberapa bug yg mohon diperbaiki
7572,Main kok sering dapat teman game gak bener MM jadi jungler lah Mm jadi explan.Udah gitu jungler bukan ya ambil buff dlu malah ke land explan.Kan merusak lingkungan permainan.
7573,kalo di pertengahan temen afk jgn dikurangi lah bintang nya cpe² ngegendong mlh temen 4 org afk alhasil kalah bintang nya tetep ngurang juga
7574,"Game nya bagus enak di main,"
7575,aku sarankan jangan mainkan karena
7576,"game kocak match up kalo solo nabrak compe giliran team mates kaya kambing, banyak dark sistem nya"
7577,mama ini adalah game ternantap di dunia namu sangat disayangi yang main banyak dark sistem mama kalo bisa matiin ajaa gak osah kasih main
7578,akun kena hack respon cs gak buat gak bisa berkata kata
7579,Perbaiki server jaringan agar lebih stabil dan lancar
7580,"game seperti judi matchmaking tidak adil. kadang di kasih win streak sedikit, terus di kasih lose streak berkali kali lawak ni game. Tidak ramah untuk player solo seperti saya"
7581,"Saya suka game ini, ada minigamenya juga seperti magic chess buat game ini ga ngebosenin. Sampai sekarang masih dimainin gamenya. Trims Moontoon."
7582,"mlbb tolonglah,, knp loading mulu itu layar awalnya... terus mau janin restoran sering tiba-tiba loading dan akhirnya kembali ke layar awal, dan begitu terus seterussnyaaaaaaaa. Cape sumpah udah gitu dapet tim lemah muluh , heran."
7583,"makin lama nih game makin ga beres, yang diurusin cuma skin dan event mulu. sistem dan keseimbangan matchmaking bermasalah, sinyal, bug dll ga diurus-urus buat dibenerin. ditambah lagi kikir bangett, pelit, skin mahal tapi kualitas ga sesuai harga"
7584,game ini sangat keren saya menyukainya saya sangat suka memakai Harley dan selena
7585,game banyk dark sistem mending gak usah download gak rekomendasi untuk game moba ini mending maen hok aja tidak rekomendasi lah untuk game ini
7586,okok
7587,game hama
7588,personal kali padahal jaringan bagus malah di buat leg
7589,tidak disarankan untuk orang yang memiliki penyakit darah tinggi 🖕👎
7590,gem nya jelek waktu mau main di keluarkan trus pas masuk dikena kan afk jaringan gua bagus malah jadi jlk ini gem atau apa jelek amat jadi gem
7591,hedeehhh makin kesini makin ancur ni game gak ngotak solo players katemu partiy an terus udah main serius dapat tim bot bikin emosi aja
7592,"update terus, penyimpanan semakin berat!"
7593,"Selalu ketemu lawan yang tidak SE imbang, dapat tim yang rank nya jauh dibawah terus lawannya dengan rank yang tinggi-tinggi, GAME RUSAK SEKALI LAGI GAME RUSAK, game jelek banget sumpah, moonton curang jaringan bagus malah lag,"
7594,"udah mah matching lama trus dapat tim yang ga seimbang tier juga terlampau jauh server nya di batas cuman indo doang lagi, server perluas biar matching makin cepet dan samakan tier dan bintang di antara tim dan tim lawannya."
7595,gem lu rusak
7596,"sistem match gk imbang, tim gk bisa main dikasih lawan yg jago"
7597,GAME GAJELAS SUMPAH DI AWAL SEASON MASI SISA 70 HARI LAGI MAIN SELALU KETEMU TIM GAJELAS MINIMAL BUAT KAN PEMBATASAN TIM YG BAGUS SAMA YG NGA APALAGI BANYAK TROLLER GAME GAJELAS MODERATOR PUN GIL4 KALO BISA GA KASI MINTANG UDH GW TARO GAME GAJELAS
7598,"nggak ada ke adilan bagi player solo, pemilihan tieam nggak seimbang. lebih sering lostrike"
7599,bagus dan berkualitas
7600,hufffff
7601,"game settingan ! setiap mau 1 lagi naek dikasih team yg kektaik .. protect 97% cuma naek jdi 99% .masa cuma naek 2% , harus ny gak turun bintang jadi turun. pokoknya setiap mau naik 1 lagi aja pasti bgtu ! lawan tinggal 2 turet lagi tiba2 jadi sulit dilawan,Minion musuh keluar terus. mau respawn aja seperti perdetiknya dilamain ."
7602,game gak cocok untuk pemula
7603,masalanya masa aku harus make 1 role (roam) biar menang tros pas di bintang 23 langsung di kasih tim yang ga balance ... tolong dong kasih balanceing yg jelas 🙏
7604,game bikin gila mustahil win game paling gajelas sedunia jagat raya alam semesta duniawi
7605,game bikin stres
7606,Montoon lu kek Tai
7607,TOLONG LAH MOONTON GA ADIL BANGET LO YA GUA UDAH LOSE STREAK 10 KALI BERTURUT TURUT TOON CAPEK GUE TOON GUE KALAH MULU KETEMU MUSUHNYA NYA JAGO JAGO MULU GILIRAN GUA BOT BOT TOLONG LAH SAYA INI SUDAH MAIN SEMENJAK BARU DIRILIS INI GAME LOH PAS SAYA LIAT RANK NYA PADA IMMO IMMO KEATAS DAN MANTAN GLOBAL TOLONG LAH TOON
7608,"kasih diskon lagi lah montooon sekin glonya, mau beli sekin glo gw sama M7ny"
7609,Server kau ini benerin dulu
7610,"game tolol cape ajg main dari sore kemalem gapernah menang, aplgi dpt tim tll"
7611,Kembalikan sistem COA pada spin skin legend moonton
7612,ml ajjj trus aja di kasih timm drak sistem ajj emngg
7613,seru sekali!!!
7614,Very nice ralatt matchmaking nya rusak
7615,moonton ajiggggg
7616,"game rusak ,isinya banyak player joki ,banyak pakai akun smurf merugikan player,matchmaking buruk,rusak gak pantes diinstal,mandang device."
7617,geme lol bikin kecanduan
7618,GEME PEMBUAT ANAK INDONESIA RUSAK
7619,"matchmaking nya busukk banyak bot pula, main solo ketemu musuh party an sistem gajelas!!"
7620,terimakasih telah rayakan ultah saya🥹🙏🏻
7621,ml itu game nya bagus aku suka tapi sinyal nya sering ngelek jadi sering afk kreditskor menurun
7622,di kasi musuh yang GK setara
7623,di kasih kalah mulu jadi malas maen nya dasar game haram
7624,sangat buruk season 39 matchmakingnya
7625,waw
7626,mantap moonton makasih sudah bikin skin m7 Granger gua suka bagi gua itu hadiah tahun baru gua makasih moonton
7627,🏳️ I'm done
7628,untuk matcmaking solo rank terlalu sadis kita mvp sekali habis itu pasti lostrike.. TPI kalau kita maen dpat silver itu enak trus aneh smakin bagus medal yg d dapat maka akan dapat tiem yg buruk ini jelas gak seimbang satu player harus gendong 4player + matcmaking pasang role mid gold bisa sampai 4mnit baru bertemu pertandingan. dan player solo rank susah berkembang karna harus terpaku dalam bbrpa role gak kayak dulu
7629,woi game beban tidak adil setiap main ngelag sinyal drop hero tidak gerak afk hp panas batree drop sinyal merah dari awal sampai end selalu panas dan ngelag
7630,game ini hebat banget dah 🥰🥰🥰
7631,"di kasih tim yg aneh"" jadi susah menang"
7632,"minimal kalu ngasih tim yg ngotak dikit Napa, hapus aja tuh sky piercer yg makek rata² gak ngerti fungsi hapus aja tuh item gak guna"
7633,game rusak perbaiki engine game nya
7634,"game gk jelas udh losetreak 14 kali, capek kami player solo woyyy"
7635,matchmaking gagal terus sampai unistal game tetap sama
7636,"muntun emg gbs gtu kalo yg mvp kalah gausa turun bintangnya, naik bintang tapi setengah jdi kalo kalah 2x jadi dpt 1 bintang. kalo ak jadi muntun bisa tu, biar ga tekanan mental kasian yg main serius dpt tim yang feeder, kalo gini mnding apus emel aja dah"
7637,asik aku sekarang udah mau epik • • ☆
7638,"banyak bot,,,lama lama jadi tidak jelas game tidak layak buat player solo"
7639,woy monton hilangkan bocil di ml hapus draksistem ubah strategi mlbb gue akan beri bintang lima faham
7640,dark system semua jir
7641,ketemu tim yang tidak optimal (egois) malah setim yang dark sistem
7642,"game nya bagus sih.. tapi bnyk bgt player toxic, apa lagi klo main global rata² bnyk org² birahi, udah kena 3× akhir nya ku hapus, padahal seru game nya tapi bnyk org² ky gitu"
7643,"untuk game nya sudah oke,tapi sistem. matchmaking nya tolong di perbaiki ya,biar ngasih tim sama lawan yang setara,dan juga sekarang masih banyak banget bug di Hero Hero nya,tolong di perbaiki ya, untuk sementara bintang 4 dulu"
7644,"tiap maen dikasi dark sistem, gak seimbang sama musuh"
7645,oke
7646,bot masih aku 😂
7647,"Oyyyy bg moton, jaringan gue bagus tapi knp kalok di gass gk masuk gem, gem Rusak rusakkk knp dahhh, biase gk kayak gituuu."
7648,montek tigleal gw kena terus yg tadi nya gw epic sekarang udh glory bintang 34 jaya trus buat ml
7649,moonton Kon MW ganti akun aja ribet bgt anj
7650,Gamenya bgus gampang tapi soal sinyal di perbaiki masak saya udah pake wifi pas lagi war malah langsung diem heronya padahal sinyal udah bagu
7651,semoga 2026 ini lebih baik dan bagus lagi untuk memdapatkan team yang seimbang waktu main solo rank
7652,bang moonton tolong dong jaringan di dalam game nya suka banget pas lagi war malah merah jaringannya padahal wifi saya lancar tolong diperbaiki lagi jaringannya
7653,tolong lah diperbaiki bug nya masa setiap main Hero nya jalan sendiri GK bisa di arahin terus juga jaringan lancar tapi pas main tiba tiba drop. tolong diperbaiki
7654,game ga bener
7655,moonton baikk malah dikasih ls bangke
7656,game lol
7657,Moonton gila apa ya jaringan bagus klo lagi war tiba² lag
7658,kok sulit mau main clasik skarang min aku nunggu uda 3 menit belum mulai
7659,woy gua dikasi angela venom tol**
7660,"apalah moonton tim gak seimbang,sinyalnya padahal sangat bagus tapi tiba tiba ngelag"
7661,"kurang iq pemain nya kyk yg buat pusing gw lose mulu gara"" tim gw bintang 1 karena game gak sehat seperti yang main"
7662,"pertandingan tidak seimbang, tim dikasih dark sistem Mulu, tim musuh hebat terus"
7663,kasih tim yang bener masa 20 match kalah terus
7664,"woyyy monton Lo matcing yang bener lah, masa pas season selesai dapet tim bot semua jangan"
7665,game tolol ga guna gw uinstal ni game
7666,"saya suka game ini,karena seru"
7667,"game stresss,macthmaking ga adil,masalahnya tim rank legend ditabrak sama full honor dan gloryy Plus dapet trio Ga pernah bener mainn.Terima kasih MLBB telah menemani disaat duluu yang semua player bermain kompe,tidak pernah main ytta.Sekarang Title doang skill ga adaa"
7668,matchmaking tidak imbang seperti main solo ketemu party dsb
7669,"kau betolkan dulu draff nya bujang,, masii banyakk bug nya lagi kimakk, kau betolkan dulu ituu bujang"
7670,SERVER BERMASALAH MULU BANYAK BUG MATCH MACHING AJA LAMA GEME ANEH MINIMAL YA PERBAIKI JAN DIEM AJA AKU UDH RELOG SAMPAI 10 KALI TAPI MASI AJA ADA TULISAN SERVER SEDANG BERMASALAH DISURUH LOG OUT SELAMA 10 MENIT PAS UDAH 10 MENIT TETEP GAK BISA ANEH SAMA INI SINYAL KU BAGUS TAPI KOK MALAH ERORR YA ITU GIMANA TOLONG JELASKAN
7671,puqai tim gaje
7672,sinyal bagus kenapa matchmacing gak bisa masuk kredit skor turun
7673,lopyu muntun walaupun banyak darksistem semoga M7 milik onic
7674,moonton lolllll
7675,"game setan, awal season dikasih tim troll, tim yang nggak tau main, bocil, musuhnya mantan immo, jago semua, di kasih losestreak berkali kali, game rusak ga adil bgt masa harus top up banyak kaya gamers"" biar bisa winstreak, benerin game lu moonton"
7676,game gk jelas. orang gk afk kena pelanggaran afk
7677,"oi Jang enam kau ngasih tim ngotak sikit, kau kasih tim Myanmar dark sistem anjay capek gw ngpush anj."
7678,Gemnya banyak drak sistem
7679,keren
7680,"Mobile legend sistemnya makin kacau,dapat tim kaya komputer semua bot tidak seimbang dengan lawan gw hapus pindah ke game sebelah parah!!!"
7681,game ini sangat bagus
7682,game terburuk sepanjang masa dengan player player yg tidak seimbang dengan tim lawan tolong berikan tim yg seimbang🙏🏻👎🏻
7683,ml ini sangat bagus
7684,moonton kasih kita win strek lah masak 15 geme gak pernah dapat tim bagus sih sekali menang cuma sekali tolong di baca moonton dan kasih win lah
7685,Aneh skrg
7686,GAMEPLAY GA ADIL SELALU DAPET USER YG BODOH
7687,yahh baguss game nya sejauh ini TPI mungkin bisa di kembangkan soal matcmaking yg seimbang
7688,game ini seru banget kamu bisa download sekarang grafiknya bagus banget👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
7689,bagus bgtt
7690,"game rusak, matching lama girian dpt tim poke"
7691,mohon untuk sistem pemilihan tim nya agar seimbang karena terkadang tim kita tidak sepadan dengan lawan mohon segera diperbaiki karena dapat merusak sistem game
7692,"game rusak ni, season 39 parah bngt ga ada normal di patch sekarang"
7693,banyak drak sistem
7694,di perbaiki gamenya . sllu dibuat lag disaat war
7695,bujang login maol dang kaseya pinahan padengan jo
7696,game ny bagus tp tolong klo ad hero baru damage ny di sesuaikan dn klo ngebuff hero jgn terlalu berlebih selain itu fh okee
7697,"Apaan dpt tim kek bot semua, gm lha epic lha, yg bner aj, dari kemaren dptny tim bot, udh gtu troll pula tapi ga diban"" org yg troll dilaporkan jga ga bakal di notis, Taulah gajls aneh, cpk dpt tim gj mlu, yg lawan di ksih hoki mlu, aneh."
7698,seru
7699,keran bangangetttttt
7700,"Burukkkkk, line yang saya pilih gold line, mid line, exp line, tapi pas main malah roam,,,,"
7701,GAME BIADAB LOSE STREAK NGGAK ADA TEAM YG BENER
7702,jangan mengecewakan pliss
7703,monton gua kalah mulu ga niat kah lu ngasi bintang
7704,Gamenya bagus grafiknya juga bagus. tapi dikurangi ya tin darksistemnya
7705,Aplikasi mobil legenda sangat bagus
7706,gamenya bagus banget ya walaupun sering ketemu tim bot atau musuh ya jago tapi game nya bener-bener udah bagus banget moonton buat hero yang op dong dan bisa di pake semua rank
7707,game nya bagus👍
7708,game nya banyak event tapi player pada poke semua minimal bisa di benerin draksistem di mana mana nyusahin lagi jaringan mpbs bagus tapi ga bisa gerak buat maen Abeh game nya mending pindah sebelah
7709,mootol yang adil kasi musu mooto
7710,gema bikin setres
7711,sejauh ini game ini yang tiada tandingannya. game moba yang selalu memberikan tampilan dan grafis yang sangat mengagumkan
7712,"YA AMPUN MOONTON MOONTON, MATCH MAKING NYA DIPERBAIKI LAH, HARI-HARI KETEMU DARK SISTEM TERUS SEMENJAK SEASON BARU INI. JANGAN SKIN AMA TURNAMEN DOANG YANG DIPIKIRIN, INI PLAYER PADA NGELUH MATCH MAKING BUKANNYA DIPERBAIKI, MALAH DIBIARIN. Udah mah kemarin ada kasus main party ketemu solo, duo, trio lah, server lag lah, ketemu bocil bocil lah, macem-macem pokoknya. Tolong lah diperbaiki, emang kita sebagai player itu jago semua apa kayak pro player"
7713,"game nya bagus cuman efek skin nya gak tebel"" amat gak area kaya di hok"
7714,gamenya bagus ada banyak hero
7715,matcmaking aneh tim gapernah bagus
7716,parah montoon drak system terus
7717,kurang kurangin player kek kont
7718,moonton rusak
7719,ml k ontolllll
7720,bagus ml nya
7721,sistem pertandingan mlbb buruk seperti judi online sudah menang lalu pertandingan berikutnya kalah selalu terus begitu. saya harap moonton memberikan sistem yang adil dan memberikan tim yang seimbang.
7722,montun np aku klh 12 berturut-turut deade di enjuk menang nama akun saya :Qihzzz🤬😡🤬🤬😡😡😡🤬🤬🤬🤬😡😡🤬🤬🤬😡😡🤬🤬🤬😡😡😡😡🤬🤬😡😡😡🤬🤬🤬🤬🤬😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
7723,toon kek mananya awak main solo jumpa trio/duo tolonglah awak mau menang bukan mau gila tolong diperbaiki lagi ya lopyu
7724,"game nya bagus, tapi banyak dark sistem aja🫡🫡"
7725,game favorit
7726,tulok
7727,gamenya keren si tapi tolong kasih ws kenapa ya setiap main pasti kadang menang kadang kalah tapi aku kasih 🌟 karena event dan akunnya lumayan bagus.
7728,gue udh monteg jaringan langsung merah ppq
7729,"bagus bet ya lu ton kasih tim ga jelas dari tadi lama"" gw bosen main ml karna timnya pada tolol"
7730,game kaga jelas Skrang sering terjadi ngeleg padahal jaringan gua bagus tapi ngeleg dari siang sampe malem kaga ada otak emang ini game mengganggu kenyamanan bermain dan bikin males main game ini kalo ga ngeleg tim nya drak sistem semua
7731,"saya hapus aja aplikasi gak bermutu, kalau kita belum mahir main asal dilaporin sama orang kredit score kita langsung dikurangi, berati aplikasi ini hanya buat orang yg jago main ML apa gunanya download"
7732,"padahal sinyal 5g full signal tpi maen game nge lag"" di perbaiki dong?"
7733,game nya seru walau sering ngong kasar
7734,Makin lama makin stress sistem match making tololnya
7735,agak ngeselin karena banyak tim beban
7736,ngotak kalo ngasih lawan sama tim GK pernah seimbang
7737,geme ya sangat seru
7738,Ah bisanya ngeborosin paket aja
7739,anggap aja ada bintang nol
7740,diakun mytic ngk pernah ngk ngelek jaringan 0 tolong dong diperbaiki .........lol
7741,kurangin buat download apl nya
7742,sedikik lag
7743,"first time ngsih penilaian ke game, jujur ml game yg sering gua mainin atau bisa di bilang fav, TAPI KENAPA SERING BANGET GABISA LOG, stuck logo atau kaya memuat gitu trs, jujur GAPERNAH sekesel ini smpe ngsih review, mohon ini ml, ini karena jaringan gua atau gimana??? pdhl udh pake wifi dan paketan, masih gapuas, hokcuh. kalau memo masih banyak malahan. gajelas ml"
7744,untuk developer mobile legends tolong diperbaiki servernya karena saya mengalami gangguan saat macthmakimg yg dimana ketika pertandingan sudah ditemukan itu tidak bisa masuk kedalam draftpick tolong segera diperbaiki atau diupgrade saja engine game nya
7745,minimal kalo ngasih tim yg ngotak dong
7746,gausah disengajain klo mau naik rank isinya dark sistem. Montoon cepet bangkrut.
